,movieid,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1,s1
2034,103487,103481,69448,4561,6968,3018,98034,80295,67073,81080,119182,4758,6838,58381,4853,2146,128151,47714,103460,90866,91805
2035,103489,110102,1040,8865,53370,82095,91104,102880,26724,63859,60161,4990,2683,130520,101864,117358,87430,1200,105837,4343,57041
2036,103493,118766,59478,108220,62662,4237,85175,98949,113126,52806,101904,93520,107848,93752,84238,90561,96601,100246,107422,95218,121596
2037,103500,8812,118558,97823,88173,124657,92062,1518,5945,4853,88028,5350,5767,5129,5462,8505,100743,105439,83424,96870,103253
2038,103502,105778,90021,8841,3948,92210,99101,111040,5229,47028,112006,115212,6404,497,898,934,4740,6218,1658,78858,94266
2039,103506,88028,8705,109359,7229,108046,90960,7621,111946,96227,7738,2149,81142,110781,117572,99389,432,74580,88672,26108,103420
2040,103515,2123,104076,106214,122851,112640,117527,71688,108046,2006,1216,4016,117586,6944,95875,74799,4329,26448,1547,26346,96569
2041,103519,88028,112640,111946,109000,76291,76173,73117,88061,26448,88173,117478,60941,4608,73240,1547,81398,96227,83337,91981,130508
2042,103521,107848,102299,59607,103633,115708,4961,2912,107501,96481,88593,104636,89260,3680,5669,117111,104807,95705,56253,106214,3196
2043,103523,1907,1282,709,48,364,588,2123,2687,783,6889,7374,1566,4016,616,1032,595,86815,2033,1024,2090
2044,103525,95705,26346,53133,98067,6940,131122,1695,58452,691,86815,130066,93914,6404,422,230,53161,96401,111659,77682,8748
2045,103528,7774,1017,90960,118752,7401,6156,111259,26236,117065,125481,128546,544,88028,112800,86785,91795,7054,112911,8713,98217
2046,103534,117586,91805,109359,107771,8812,5166,95873,7745,89347,26189,83558,3306,123553,61695,26147,59435,72156,98911,85175,78557
2047,103536,47740,1282,4016,95875,6412,7374,48,91362,79065,124013,112842,47723,4696,76722,1907,110854,2123,25800,116181,7055
2048,103539,5377,626,96569,4631,8705,131122,88061,5221,68653,709,109189,1216,7340,5161,96405,81788,63992,4600,6012,91805
2049,103541,5271,5106,3901,44255,76056,5910,101262,104226,113001,122575,53133,66279,5991,65051,5508,126150,6641,100270,7217,79974
2050,103543,117527,6627,53161,71688,26577,2565,109524,26346,129784,915,2943,53133,98217,131122,8705,117572,83158,6788,96401,121184
2051,103545,90960,753,81671,47028,3794,2689,72156,2492,109524,49016,90883,98911,82641,88028,44763,118206,129784,98237,96020,3282
2052,103547,119627,7287,112175,8693,99260,77538,2331,84613,76291,5985,107610,80779,79765,77264,80405,111259,117752,117574,6481,103052
2053,103549,124657,1749,69448,117752,91223,950,116600,109945,4579,8812,92027,122254,1940,95600,79590,80779,83920,99389,5904,92738
2054,103554,91766,61264,78461,8803,109569,104540,116010,118898,44199,91902,79501,7217,69118,5094,90017,125545,1647,65315,87356,109072
2055,103557,79868,125574,101964,491,89666,84534,981,53885,108493,83527,117478,4315,125271,121300,80210,83417,101846,81831,57805,25835
2056,103559,82235,95875,60941,92422,76063,111659,2123,86815,112640,99014,57709,1978,84238,26357,2649,6889,101952,77682,80295,626
2057,103561,97002,4515,4961,90206,118462,87164,106224,128684,67957,722,5629,97773,101947,86290,111303,65709,79346,98122,88094,117901
2058,103563,97468,108493,80208,103790,96264,91414,73472,8533,5501,59801,67233,108520,117364,121103,100799,95425,107445,63283,112923,127831
2059,103567,2565,117527,626,339,131122,26435,26108,117572,691,899,158,89016,98217,82235,4631,95705,96227,88419,130066,126510
2060,103570,5426,4962,6822,118752,66389,103528,2103,65660,116945,6422,90960,85440,99539,106214,6202,79644,7401,128546,71688,84293
2061,103572,103871,126409,71765,86290,82335,99693,99417,8663,61257,91167,101904,26617,90206,97775,109800,86574,98193,114011,86576,65667
2062,103574,53133,230,94969,7703,915,53161,128622,422,98797,117527,5087,94192,2155,58452,110535,26346,83158,95705,99238,26059
2063,103576,131080,111659,1064,1566,45517,6245,3481,3821,2941,3606,51632,588,1363,99149,96792,49759,60150,7380,6390,87446
2064,103590,5939,85910,5820,58649,44943,57041,100161,2209,130622,5863,95151,71057,97455,99560,91914,2949,97775,52561,94280,26582
2065,103593,94280,87364,103590,3388,98595,7118,116539,1511,1749,2709,1876,112809,85910,6531,112275,3053,103635,104406,107658,105837
2066,103596,5945,26101,109569,97823,8900,81138,2785,84799,5186,107028,80295,57326,106277,73150,115701,108046,95352,49902,6954,98109
2067,103598,66352,1547,88028,115460,53406,26191,71444,26235,74649,82641,112640,74266,130578,86880,96569,80109,61009,26346,111946,52956
2068,103600,7484,83337,111329,129843,45175,26101,107848,5685,104636,1102,4515,5669,85770,104412,60231,70661,131100,1909,111303,47306
2069,103602,116267,86345,69748,6531,96655,4154,99389,117572,3004,116487,7738,5572,1359,103420,2884,4679,113632,128091,74580,111632
2070,103604,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,1
2071,103606,81027,91169,80779,71888,8900,8532,5292,108427,93733,950,93939,3626,8812,77421,84880,1117,26435,5485,8689,92106
2072,103609,104076,588,700,6889,78557,2687,112640,4990,743,66344,4016,25871,95875,1907,2123,88672,783,2701,8748,70366
2073,103611,106214,5271,91805,110116,7228,65660,3187,112351,2472,112512,66854,81184,104807,99389,5669,99539,90943,83920,111303,82235
2074,103619,108046,83337,117527,117572,89016,60941,7176,98217,61646,2123,447,85440,96569,101262,71688,112640,95591,8900,81398,86442
2075,103621,95875,2643,5182,83613,110508,1907,112640,2094,6734,47384,70824,5094,102390,85056,70336,6659,111659,1479,65682,105468
2076,103624,98613,26707,106501,97866,854,89613,106214,116680,59447,55402,1592,88991,111667,6202,60289,26519,8850,48530,61628,5946
2077,103626,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,1
2078,103629,104406,915,102127,120629,70661,26707,5071,99539,82235,86513,8705,121302,98217,102807,2331,86785,112359,72235,117527,80230
2079,103633,100036,78715,107848,106214,60231,111303,119762,26125,5820,118462,108493,112923,109359,82631,105744,103052,90413,62662,70661,99
2080,103635,5897,5939,1216,120928,117752,86815,79929,88065,939,112923,101904,80588,6546,5094,108493,99724,3137,47918,94018,122946
2081,103637,2687,95875,104076,1907,70121,4154,1566,86815,119,953,45517,8748,108924,86298,111659,120518,59315,4016,709,87446
2082,103639,99895,201,82235,104283,26707,81831,4259,84293,111667,2276,106214,6311,117855,97254,48530,1507,112903,102213,8579,59447
2083,103641,5985,47918,5094,6546,50641,89222,111632,3494,6447,7808,108953,80405,101640,3045,5252,116539,86815,92096,117752,93923
2084,103645,114093,96200,108719,114337,26047,26593,76189,93183,7402,100729,109713,104841,26569,73870,98621,8985,6613,110601,47952,117474
2085,103647,102880,95875,4658,73117,71851,7900,99014,2649,94810,127015,2053,1278,102125,1376,46770,59315,7202,8890,85056,46530
2086,103651,97709,110508,95875,103042,1907,1377,79224,95510,112911,4016,67252,104076,66352,85770,26147,102340,3879,5128,111659,7759
2087,103653,1907,45517,588,709,6889,4886,364,1566,2687,783,95875,104076,4016,87446,84637,1282,84639,3114,1,8878
2088,103655,2123,104076,4016,588,783,87867,7193,6889,1907,95875,108156,20,99246,4990,1566,92829,4200,122851,52287,709
2089,103657,70661,89016,53133,26707,82235,102127,86785,5071,263,88382,2943,84090,127001,104406,107601,129784,121055,117527,68244,131122
2090,103659,95875,112640,101180,4990,102880,124867,85440,485,110566,86298,112911,2123,89774,95705,86880,1200,52806,5094,2687,111659
2091,103661,120621,26197,4384,1507,113707,56607,116797,5460,51933,56580,114394,107352,94469,79238,51357,130562,124442,8579,7775,47503
2092,103663,104249,3505,108046,6154,4853,60941,25879,517,6838,95875,4016,4162,103266,86815,72340,786,84637,6889,73240,76063
2093,103665,79553,82641,57709,52724,106460,88028,4891,96227,2476,109359,1547,88061,4162,104076,106873,97709,8705,6571,60546,72344
2094,103667,108156,71141,212,45517,60514,2701,656,43836,95167,4990,123973,112006,4677,5027,57692,74541,112725,2949,1588,73017
2095,103669,2803,61289,57041,56801,113851,67667,130508,996,4701,105338,61697,111329,77238,6219,57171,2846,90960,103883,6560,110551
2096,103671,112640,78557,8812,86298,5218,1184,3398,113071,81788,88356,505,6529,122851,95705,121055,112946,99539,86068,6929,25931
2097,103673,103089,88073,6697,103790,98852,129034,60341,105470,69569,3898,125213,81158,48389,459,73344,85861,110110,7202,8505,85883
2098,103676,3920,89069,95875,93669,82235,88106,113707,98911,103842,1006,273,125271,65660,112473,79828,103052,108100,71730,110966,98122
2099,103681,5094,4643,77896,5040,1216,46770,880,50641,3464,2723,47918,6546,93723,8679,2657,6715,104011,90514,89222,94018
2100,103683,71688,26346,89016,79601,117527,117752,110535,65660,83592,117586,98162,129784,4315,129348,90931,71693,88028,26101,73117,117572
2101,103685,5985,129348,4808,90866,6546,106768,112477,79653,5170,2440,65603,77896,116539,5221,117752,60941,120928,89302,5252,102178
2102,103688,112753,122593,100810,99539,117065,112003,84799,94184,81633,119629,4889,8697,111259,107548,4090,85788,4876,78461,2521,96510
2103,103690,66718,117586,2906,71688,88028,117527,26346,110627,128622,82711,48127,89016,128578,7928,7726,70318,2943,60941,66352,120130
2104,103695,66352,1547,79644,82641,83558,26005,108160,84446,127614,82711,83592,77353,128578,26346,108799,73117,93500,4117,130622,89774
2105,103721,43899,5897,68237,74271,97823,117358,93709,112804,95875,26724,65660,4995,104039,82097,103253,5597,2649,3326,113543,60941
2106,103723,6546,50641,3045,4579,25746,50583,939,86815,106214,116539,5802,85476,1180,7231,60827,129348,99043,111632,126150,104743
2107,103727,1907,95875,70336,8830,87446,588,2687,2701,6889,91500,5463,4618,102880,104870,783,103249,45517,86815,1566,1216
2108,103731,86298,84637,98607,1216,110673,95875,8812,82906,118696,91805,130850,2467,2893,56350,92096,104076,99539,115556,71416,112640
2109,103736,79136,130622,81562,5531,85106,2803,130682,130508,105742,8963,76089,882,91749,81949,6164,5837,68548,71069,3163,64900
2110,103739,4985,71404,58452,57041,108538,91974,505,53121,93520,3889,57938,111659,95167,227,74886,127264,88356,64900,7164,2394
2111,103741,4694,88028,69448,54826,121451,3992,26448,1547,61695,88061,26707,73117,6209,201,120875,813,77353,536,37,915
2112,103743,109359,94537,96655,1118,8946,3671,26221,55167,3895,131060,57709,3213,91805,110326,129784,99906,86298,65277,88339,96435
2113,103745,112800,99389,82322,117065,79644,88028,54378,91981,1994,88480,98162,73914,1749,98251,232,26707,74671,915,6818,6958
2114,103747,53161,26346,58452,130066,53133,95705,6940,158,80295,230,44709,93504,81788,129857,111659,126779,2943,99238,83158,8643
2115,103749,84983,3259,6481,117752,88065,120518,5985,3951,70817,119950,79929,88672,3626,6546,53406,87761,1216,89774,69729,77896
2116,103751,90960,111303,5904,97988,26194,4185,56599,82744,99665,5170,76173,88061,65738,55856,1504,26010,124857,73117,102880,4259
2117,103753,88065,47918,79592,116539,3045,94777,98059,6546,8933,111632,116600,131231,2472,5094,58898,8850,939,126150,77538,68153
2118,103755,1907,104076,45517,6889,87446,84637,588,1566,709,2687,783,72737,54272,2123,364,88356,4886,52287,4990,99246
2119,103759,47918,86815,111632,5040,5094,4785,77240,599,6447,77682,6546,131027,50641,120518,92264,6099,46372,110537,1216,78467
2120,103769,113374,88028,96227,57709,5094,95875,87975,5913,78557,66302,81138,8705,85440,335,667,78097,102880,86785,88173,81788
2121,103772,95875,111659,79139,4990,65682,51632,6734,121117,46770,46530,5182,85056,102125,127068,1566,2643,83613,95510,1591,1363
2122,103774,111259,98621,104556,100246,101415,106607,58452,121463,8812,1184,44731,6365,109713,505,72380,56715,98607,26582,114793,5323
2123,103776,82235,99895,102880,5370,5326,95510,8809,106214,4259,1006,48833,1083,63001,58437,99014,113632,73885,7775,121300,3964
2124,103779,1566,588,2687,1896,45517,1907,6889,783,2123,3505,595,60259,84637,111659,8748,1925,119645,1441,1216,43930
2125,103784,26251,124507,80924,109399,1032,119563,78461,67999,83777,106498,5629,86412,109638,72209,6377,101180,105465,81637,97775,5744
2126,103787,3259,47918,1216,119182,93723,120518,26698,5094,90866,1237,6546,68153,93928,26593,116770,4962,98755,79653,5802,69729
2127,103790,124857,2943,111303,60231,5271,121451,5071,26101,68959,106214,2472,5669,116539,118193,4961,103052,83264,99,87761,462
2128,103792,53894,117901,70637,100034,91805,121029,109779,101904,109280,92252,4579,89848,121103,104636,113773,106224,100036,44943,129958,90769
2129,103794,119440,4259,6202,88028,106214,81562,26346,128546,6570,83668,107312,2276,4184,83337,89000,99539,97866,81927,88672,110326
2130,103798,106214,89069,73885,72913,105529,120621,113707,83756,48530,107024,6083,5059,71416,57709,106160,111667,65721,106501,73854,82356
2131,103801,102469,5744,5271,88194,99768,26101,65315,89554,102443,129784,2956,60128,1475,8943,64900,99371,7639,6700,81949,66665
2132,103806,6546,86815,53554,3045,60827,119182,47918,50641,1545,112477,86671,25746,6291,126150,8933,98059,72587,2440,87785,120928
2133,103808,110765,130066,5188,58452,8741,26346,131122,86277,95705,50641,77682,2250,99721,109199,230,3857,6404,8748,3715,111659
2134,103810,81229,4701,78467,90424,90738,1918,1429,92264,2643,77364,474,90522,259,4159,4224,1396,91630,73017,3975,5678
2135,103813,588,6889,85270,95875,709,4990,7193,84637,4853,104392,4677,2687,1907,97913,8596,53460,743,145,98607,122859
2136,103816,81989,8975,107848,84090,5692,86513,104226,117572,2146,120138,7217,129775,5271,26448,5485,7147,100040,6580,50245,82097
2137,103819,5106,108046,121167,102469,101262,83337,82447,98217,8900,131250,102443,111040,105084,81087,107137,1033,111146,4990,3743,1592
2138,103821,101182,128601,112640,6365,95705,58452,6209,5991,6838,7088,111040,115531,2548,697,83158,1479,102941,8812,71057,100270
2139,103823,95875,48,1282,115343,115247,1907,116181,364,2687,588,6889,709,88173,7831,2087,49412,115834,2208,7832,7374
2140,103825,86785,109177,82641,26119,119563,115166,117752,71693,50641,8875,4579,72587,108953,5802,5040,82631,86671,80295,126809,54193
2141,103827,88028,66352,4674,109524,6571,59922,127264,83558,113374,131070,54826,125884,72159,92064,1117,6481,86541,5767,91981,88061
2142,103829,77353,82667,2943,75423,6202,116539,108046,82631,1749,8694,8812,104774,100141,90866,128578,1547,109359,86442,4117,2476
2143,103831,113374,78557,108046,57709,8900,8705,60941,638,109359,85440,5221,45134,111329,114199,5966,117326,96227,82235,1841,88061
2144,103834,6404,588,129784,2123,98217,83158,48,4764,1286,3259,119563,55245,74547,120102,26346,73170,73117,6570,26108,2945
2145,103836,117527,131122,230,96401,6940,915,117586,2943,696,26707,26119,83158,5685,58452,82631,74547,53133,119147,85691,71688
2146,103838,6939,68288,4853,77896,8748,87356,105290,95705,7108,128379,8949,115166,78408,7537,84983,78192,8898,91766,26158,8848
2147,103840,86277,97688,2943,53161,126931,99043,86815,71693,26346,82235,86096,96401,52528,6634,766,6940,70661,93504,110627,85369
2148,103842,82235,1006,125271,6580,93669,98911,3920,80295,26707,82097,109524,5465,89069,69448,106214,126809,118166,8541,65660,65603
2149,103846,88028,106214,96569,8812,70315,111946,129435,116913,66718,95067,129348,7752,66352,99600,86541,61467,96227,26005,121300,5973
2150,103849,88028,82641,121451,82667,53406,117586,66352,101640,462,52724,7298,69821,3895,90668,121831,65315,26346,83558,81398,454
2151,103851,7053,86316,64930,64895,116457,88491,125483,905,945,25811,129784,918,87952,99273,7049,120214,77451,83969,45335,7121
2152,103861,108493,54607,106214,94101,60686,87320,56580,77629,89069,111667,93404,26197,88788,90208,127001,72913,105529,5059,96150,92789
2153,103863,6783,5465,126140,5271,91880,118085,88127,5840,74547,5674,94815,26158,52319,7122,99337,129335,2759,90021,7541,8693
2154,103865,4579,116539,112477,47918,5170,106214,129348,6546,80779,120928,5985,131231,88593,108953,50641,3045,100882,2149,5485,4970
2155,103867,92106,6580,4808,69429,81142,454,73117,52724,96569,128622,5485,26346,89753,1006,335,6012,84446,110673,1216,63629
2156,103869,8830,59315,95748,105803,65682,51709,103228,121477,4990,45517,6333,3930,2916,4658,127068,63181,90568,111659,114704,74731
2157,103871,120823,1987,81445,6202,5669,90413,99389,101904,70282,83801,69358,83310,70661,26125,3982,94280,86290,65667,93114,107848
2158,103873,111329,109567,96302,85770,5465,98755,1940,7458,915,201,55434,5170,65277,68959,6311,88028,111946,127001,8543,106214
2159,103875,3754,113790,5799,6838,100246,3196,111303,108046,8914,102070,26104,101510,102941,6209,108493,128580,108220,5806,67298,67197
2160,103877,5669,83803,5910,6453,128690,3680,313,91805,5271,6779,83264,2969,67999,5079,74740,92180,99908,111040,98072,70730
2161,103881,6546,47918,5802,5985,5094,89222,8595,116600,3590,4808,86671,129348,117752,120518,84880,6447,25871,77682,627,3494
2162,103883,2803,68153,83264,2472,6838,122859,124857,7040,5419,112138,1216,109684,102517,109771,68959,131070,185,82902,122409,47868
2163,103908,2149,126150,3045,73822,1545,129432,53554,103052,79592,106214,120518,93114,47918,82063,72587,60827,120928,119563,232,939
2164,103910,109359,4579,61100,82711,81138,73581,111303,66854,8598,94107,98938,102870,99402,127614,104480,99807,1545,128601,90866,88044
2165,103912,99807,8705,80295,1437,82235,103446,78097,43899,7475,119303,26707,7708,110116,76238,7826,83560,1006,26691,5818,69448
2166,103920,121489,7268,45845,69611,48167,88925,71726,106,51255,99240,116939,126925,86515,106399,8747,73608,110276,61013,131144,131132
2167,103923,104076,130622,98239,131070,4154,588,6404,117358,3143,95875,114261,86815,69821,81831,86298,109684,3259,1566,77240,107137
2168,103935,6412,108493,120823,103611,81184,5425,111329,3196,80586,128536,79580,100298,26236,119563,7228,89971,26101,129520,7752,106873
2169,103966,106214,129348,6546,88065,116539,201,89222,104743,2149,47918,5170,3045,50641,87761,69729,843,101799,89393,360,120928
2170,103972,104243,8865,1376,121117,924,208,110102,103249,90603,127292,4643,95705,82360,26236,107723,85056,70229,6365,68319,73168
